<PRE>
Kurlar-Döviz Kurlarý (Günlük)
HAFTALIK,KESÝKLÝ,ORTALAMA
Kullandýðýnýz bilgisayarýn Kontrol Panelinde Bölge ve Dil Seçenekleri, 
Ek Ayarlar seçilerek seçenekler önceki sayfadaki uyarýdaki gibi tanýmlanmadýysa,
orijinal veride tam sayýdan sonra gelen sýfýr(lar) tam sayýya eklenerek açýlmýþ olabilir.



            ;TP.DK.EUR.S.1;TP.DK.USD.S.1
09-01-1981              ;0;     91.04000
16-01-1981              ;0;     91.04000
23-01-1981              ;0;     91.04000
30-01-1981              ;0;     93.20000
06-02-1981              ;0;     95.39200
13-02-1981              ;0;     97.87000
20-02-1981              ;0;     97.87000
27-02-1981              ;0;     97.87000
06-03-1981              ;0;     97.87000
13-03-1981              ;0;     97.87000
20-03-1981              ;0;     97.87000
27-03-1981              ;0;     97.56000
03-04-1981              ;0;     97.56000
10-04-1981              ;0;     97.56000
17-04-1981              ;0;     99.12000
24-04-1981              ;0;    100.16000
01-05-1981              ;0;    100.48800
08-05-1981              ;0;    102.65400
15-05-1981              ;0;    103.60200
22-05-1981              ;0;    104.25500
29-05-1981              ;0;    105.33600
05-06-1981              ;0;    106.51600
12-06-1981              ;0;    109.16800
19-06-1981              ;0;    109.36600
26-06-1981              ;0;    110.89400
03-07-1981              ;0;    112.35400
10-07-1981              ;0;    114.21800
17-07-1981              ;0;    114.85200
24-07-1981              ;0;    116.40000
31-07-1981              ;0;    117.23000
07-08-1981              ;0;    120.19500
14-08-1981              ;0;    123.03200
21-08-1981              ;0;    123.10800
28-08-1981              ;0;    123.56400
04-09-1981              ;0;    123.51200
11-09-1981              ;0;    123.39800
18-09-1981              ;0;    121.95200
25-09-1981              ;0;    121.78600
02-10-1981              ;0;    123.80800
09-10-1981              ;0;    125.29000
16-10-1981              ;0;    125.97000
23-10-1981              ;0;    127.80800
30-10-1981              ;0;    129.93500
06-11-1981              ;0;    128.75400
13-11-1981              ;0;    129.18200
20-11-1981              ;0;    130.20200
27-11-1981              ;0;    130.85800
04-12-1981              ;0;    130.44800
11-12-1981              ;0;    131.21400
18-12-1981              ;0;    132.52800
25-12-1981              ;0;    133.09200
01-01-1982              ;0;    134.45250
08-01-1982              ;0;    135.09800
15-01-1982              ;0;    137.44400
22-01-1982              ;0;    139.79200
29-01-1982              ;0;    141.63800
05-02-1982              ;0;    143.94200
12-02-1982              ;0;    145.21800
19-02-1982              ;0;    146.53400
26-02-1982              ;0;    145.75000
05-03-1982              ;0;    146.50200
12-03-1982              ;0;    146.15600
19-03-1982              ;0;    147.12600
26-03-1982              ;0;    147.95200
02-04-1982              ;0;    149.28800
09-04-1982              ;0;    149.77000
16-04-1982              ;0;    150.31000
23-04-1982              ;0;    150.54400
30-04-1982              ;0;    150.55200
07-05-1982              ;0;    150.53400
14-05-1982              ;0;    150.46200
21-05-1982              ;0;    152.55250
28-05-1982              ;0;    153.03000
04-06-1982              ;0;    155.09000
11-06-1982              ;0;    156.73400
18-06-1982              ;0;    163.44400
25-06-1982              ;0;    166.25200
02-07-1982              ;0;    167.40200
09-07-1982              ;0;    168.29200
16-07-1982              ;0;    168.83000
23-07-1982              ;0;    168.79333
30-07-1982              ;0;    169.17800
06-08-1982              ;0;    171.38000
13-08-1982              ;0;    175.12400
20-08-1982              ;0;    175.28800
27-08-1982              ;0;    173.90200
03-09-1982              ;0;    175.91000
10-09-1982              ;0;    176.45000
17-09-1982              ;0;    177.95000
24-09-1982              ;0;    177.72400
01-10-1982              ;0;    178.50000
08-10-1982              ;0;    179.67400
15-10-1982              ;0;    178.76600
22-10-1982              ;0;    179.84600
29-10-1982              ;0;    181.30250
05-11-1982              ;0;    183.08200
12-11-1982              ;0;    184.92600
19-11-1982              ;0;    185.59000
26-11-1982              ;0;    185.69200
03-12-1982              ;0;    186.94600
10-12-1982              ;0;    187.82200
17-12-1982              ;0;    190.01600
24-12-1982              ;0;    189.66000
31-12-1982              ;0;    188.92600
07-01-1983              ;0;    188.51800
14-01-1983              ;0;    188.15000
21-01-1983              ;0;    191.16000
28-01-1983              ;0;    194.59400
04-02-1983              ;0;    195.98400
11-02-1983              ;0;    196.53400
18-02-1983              ;0;    196.19800
25-02-1983              ;0;    197.48200
04-03-1983              ;0;    198.81800
11-03-1983              ;0;    198.64400
18-03-1983              ;0;    198.75800
25-03-1983              ;0;    205.08400
01-04-1983              ;0;    207.78600
08-04-1983              ;0;    207.82600
15-04-1983              ;0;    208.82600
22-04-1983              ;0;    210.54000
29-04-1983              ;0;    211.42600
06-05-1983              ;0;    212.45600
13-05-1983              ;0;    212.78400
20-05-1983              ;0;    214.20250
27-05-1983              ;0;    216.15800
03-06-1983              ;0;    218.59800
10-06-1983              ;0;    220.77000
17-06-1983              ;0;    221.55600
24-06-1983              ;0;    222.08400
01-07-1983              ;0;    223.04400
08-07-1983              ;0;    225.15800
15-07-1983              ;0;    226.29000
22-07-1983              ;0;    227.60400
29-07-1983              ;0;    230.78600
05-08-1983              ;0;    234.55800
12-08-1983              ;0;    238.07800
19-08-1983              ;0;    239.19000
26-08-1983              ;0;    240.04600
02-09-1983              ;0;    243.94750
09-09-1983              ;0;    245.72000
16-09-1983              ;0;    246.73600
23-09-1983              ;0;    247.38333
30-09-1983              ;0;    247.60400
07-10-1983              ;0;    248.15600
14-10-1983              ;0;    248.98400
21-10-1983              ;0;    251.29000
28-10-1983              ;0;    253.60400
04-11-1983              ;0;    256.38800
11-11-1983              ;0;    259.64200
18-11-1983              ;0;    260.99800
25-11-1983              ;0;    263.73400
02-12-1983              ;0;    270.38000
09-12-1983              ;0;    274.57600
16-12-1983              ;0;    279.13400
23-12-1983              ;0;    282.50000
30-12-1983              ;0;    284.68400
06-01-1984              ;0;    289.94400
13-01-1984              ;0;    297.69400
20-01-1984              ;0;    310.88200
27-01-1984              ;0;    313.03200
03-02-1984              ;0;    313.21600
10-02-1984              ;0;    312.93800
17-02-1984              ;0;    313.44600
24-02-1984              ;0;    313.69600
02-03-1984              ;0;    312.19600
09-03-1984              ;0;    311.12600
16-03-1984              ;0;    314.88800
23-03-1984              ;0;    320.67600
30-03-1984              ;0;    321.91600
06-04-1984              ;0;    326.28600
13-04-1984              ;0;    329.23800
20-04-1984              ;0;    331.88200
27-04-1984              ;0;    336.49750
04-05-1984              ;0;    343.95600
11-05-1984              ;0;    351.01800
18-05-1984              ;0;    353.71400
25-05-1984              ;0;    357.61000
01-06-1984              ;0;    358.63000
08-06-1984              ;0;    357.70400
15-06-1984              ;0;    361.04000
22-06-1984              ;0;    367.00200
29-06-1984              ;0;    371.11400
06-07-1984              ;0;    373.16250
13-07-1984              ;0;    376.20400
20-07-1984              ;0;    378.02000
27-07-1984              ;0;    380.41800
03-08-1984              ;0;    384.60600
10-08-1984              ;0;    386.55400
17-08-1984              ;0;    388.38800
24-08-1984              ;0;    388.98800
31-08-1984              ;0;    390.00250
07-09-1984              ;0;    392.35000
14-09-1984              ;0;    399.16000
21-09-1984              ;0;    406.84200
28-09-1984              ;0;    411.36200
05-10-1984              ;0;    411.15400
12-10-1984              ;0;    415.17000
19-10-1984              ;0;    420.10000
26-10-1984              ;0;    416.81200
02-11-1984              ;0;    416.32000
09-11-1984              ;0;    411.32000
16-11-1984              ;0;    414.72600
23-11-1984              ;0;    420.40200
30-11-1984              ;0;    429.75200
07-12-1984              ;0;    433.51400
14-12-1984              ;0;    434.23800
21-12-1984              ;0;    435.49200
28-12-1984              ;0;    440.60000
04-01-1985              ;0;    449.70000
11-01-1985              ;0;    452.08000
18-01-1985              ;0;    454.79800
25-01-1985              ;0;    455.39800
01-02-1985              ;0;    455.66600
08-02-1985              ;0;    460.55800
15-02-1985              ;0;    467.40200
22-02-1985              ;0;    473.31800
01-03-1985              ;0;    487.11600
08-03-1985              ;0;    493.64800
15-03-1985              ;0;    496.47000
22-03-1985              ;0;    497.22200
29-03-1985              ;0;    496.64200
05-04-1985              ;0;    499.43000
12-04-1985              ;0;    504.59600
19-04-1985              ;0;    499.10200
26-04-1985              ;0;    505.26500
03-05-1985              ;0;    516.69000
10-05-1985              ;0;    527.20400
17-05-1985              ;0;    523.93200
24-05-1985              ;0;    526.16000
31-05-1985              ;0;    531.61600
07-06-1985              ;0;    531.71000
14-06-1985              ;0;    536.71600
21-06-1985              ;0;    535.83333
28-06-1985              ;0;    538.00400
05-07-1985              ;0;    538.96800
12-07-1985              ;0;    535.83600
19-07-1985              ;0;    531.12000
26-07-1985              ;0;    535.15000
02-08-1985              ;0;    535.18400
09-08-1985              ;0;    538.78600
16-08-1985              ;0;    536.37000
23-08-1985              ;0;    537.19000
30-08-1985              ;0            ;0
06-09-1985              ;0;    546.64000
13-09-1985              ;0;    560.97600
20-09-1985              ;0;    558.66600
27-09-1985              ;0;    548.66800
04-10-1985              ;0;    547.08400
11-10-1985              ;0;    548.83600
18-10-1985              ;0;    553.35200
25-10-1985              ;0;    554.70400
01-11-1985              ;0;    555.12000
08-11-1985              ;0;    555.54600
15-11-1985              ;0;    561.11000
22-11-1985              ;0;    563.14800
29-11-1985              ;0;    563.70200
06-12-1985              ;0;    565.77200
13-12-1985              ;0;    570.86800
20-12-1985              ;0;    576.26400
27-12-1985              ;0;    579.70800
03-01-1986              ;0;    579.56500
10-01-1986              ;0;    583.79000
17-01-1986              ;0;    590.78800
24-01-1986              ;0;    592.36000
31-01-1986              ;0;    591.90800
07-02-1986              ;0;    596.95400
14-02-1986              ;0;    598.30400
21-02-1986              ;0;    596.71200
28-02-1986              ;0;    599.90400
07-03-1986              ;0;    607.77800
14-03-1986              ;0;    620.07000
21-03-1986              ;0;    657.22800
28-03-1986              ;0;    667.18200
04-04-1986              ;0;    675.67000
11-04-1986              ;0;    681.41000
18-04-1986              ;0;    676.10600
25-04-1986              ;0;    666.32750
02-05-1986              ;0;    666.66200
09-05-1986              ;0;    671.83400
16-05-1986              ;0;    671.26200
23-05-1986              ;0;    681.11750
30-05-1986              ;0;    688.76800
06-06-1986              ;0;    693.02000
13-06-1986              ;0;    684.59500
20-06-1986              ;0;    685.32000
27-06-1986              ;0;    690.55000
04-07-1986              ;0;    685.39000
11-07-1986              ;0;    684.80800
18-07-1986              ;0;    685.84800
25-07-1986              ;0;    684.61600
01-08-1986              ;0;    686.78600
08-08-1986              ;0;    685.20600
15-08-1986              ;0;    686.52000
22-08-1986              ;0;    686.17000
29-08-1986              ;0;    687.68200
05-09-1986              ;0;    691.12400
12-09-1986              ;0;    699.24000
19-09-1986              ;0;    700.48800
26-09-1986              ;0;    703.36400
03-10-1986              ;0;    706.82000
10-10-1986              ;0;    706.70000
17-10-1986              ;0;    708.24600
24-10-1986              ;0;    717.74400
31-10-1986              ;0;    734.17750
07-11-1986              ;0;    748.87600
14-11-1986              ;0;    748.94400
21-11-1986              ;0;    748.66600
28-11-1986              ;0;    751.17800
05-12-1986              ;0;    750.10200
12-12-1986              ;0;    759.02600
19-12-1986              ;0;    763.38800
26-12-1986              ;0;    760.66600
02-01-1987              ;0;    759.20250
09-01-1987              ;0;    758.15200
16-01-1987              ;0;    755.25800
23-01-1987              ;0;    751.47000
30-01-1987              ;0;    751.06600
06-02-1987              ;0;    756.46200
13-02-1987              ;0;    760.73400
20-02-1987              ;0;    763.59000
27-02-1987              ;0;    766.64400
06-03-1987              ;0;    770.52400
13-03-1987              ;0;    777.77000
20-03-1987              ;0;    778.97600
27-03-1987              ;0;    780.11000
03-04-1987              ;0;    782.66400
10-04-1987              ;0;    789.13600
17-04-1987              ;0;    790.97400
24-04-1987              ;0;    796.37250
01-05-1987              ;0;    796.70400
08-05-1987              ;0;    799.66800
15-05-1987              ;0;    807.50800
22-05-1987              ;0;    809.65250
29-05-1987              ;0;    817.39250
05-06-1987              ;0;    825.12800
12-06-1987              ;0;    828.10000
19-06-1987              ;0;    839.57600
26-06-1987              ;0;    849.15400
03-07-1987              ;0;    855.30600
10-07-1987              ;0;    862.43200
17-07-1987              ;0;    867.24600
24-07-1987              ;0;    875.46400
31-07-1987              ;0;    879.72800
07-08-1987              ;0;    883.74500
14-08-1987              ;0;    891.85600
21-08-1987              ;0;    891.48600
28-08-1987              ;0;    894.68400
04-09-1987              ;0;    900.61200
11-09-1987              ;0;    905.15400
18-09-1987              ;0;    915.37200
25-09-1987              ;0;    923.61400
02-10-1987              ;0;    935.07200
09-10-1987              ;0;    942.98000
16-10-1987              ;0;    947.04200
23-10-1987              ;0;    953.40400
30-10-1987              ;0;    956.78750
06-11-1987              ;0;    949.70600
13-11-1987              ;0;    951.13000
20-11-1987              ;0;    965.11000
27-11-1987              ;0;    969.43200
04-12-1987              ;0;    974.86000
11-12-1987              ;0;    984.97000
18-12-1987              ;0;    990.90000
25-12-1987              ;0;   1009.42200
01-01-1988              ;0;   1019.77250
08-01-1988              ;0;   1036.79800
15-01-1988              ;0;   1063.83400
22-01-1988              ;0;   1094.85600
29-01-1988              ;0;   1113.92000
05-02-1988              ;0;   1131.56000
12-02-1988              ;0;   1147.02800
19-02-1988              ;0;   1164.86600
26-02-1988              ;0;   1176.15000
04-03-1988              ;0;   1187.40400
11-03-1988              ;0;   1194.17200
18-03-1988              ;0;   1202.13000
25-03-1988              ;0;   1219.53800
01-04-1988              ;0;   1224.19200
08-04-1988              ;0;   1235.15400
15-04-1988              ;0;   1251.11400
22-04-1988              ;0;   1255.79000
29-04-1988              ;0;   1267.90800
06-05-1988              ;0;   1279.33200
13-05-1988              ;0;   1291.10200
20-05-1988              ;0;   1298.11000
27-05-1988              ;0;   1310.98200
03-06-1988              ;0;   1327.40400
10-06-1988              ;0;   1335.31200
17-06-1988              ;0;   1349.09200
24-06-1988              ;0;   1366.06600
01-07-1988              ;0;   1388.35800
08-07-1988              ;0;   1401.57400
15-07-1988              ;0;   1418.42800
22-07-1988              ;0;   1436.12400
29-07-1988              ;0;   1438.48000
05-08-1988              ;0;   1451.51200
12-08-1988              ;0;   1492.64800
19-08-1988              ;0;   1511.60600
26-08-1988              ;0;   1533.29600
02-09-1988              ;0;   1539.51500
09-09-1988              ;0;   1552.00400
16-09-1988              ;0;   1577.83800
23-09-1988              ;0;   1607.76000
30-09-1988              ;0;   1639.04400
07-10-1988              ;0;   1688.74200
14-10-1988              ;0;   1836.64800
21-10-1988              ;0;   1695.07800
28-10-1988              ;0;   1683.19800
04-11-1988              ;0;   1689.73200
11-11-1988              ;0;   1706.36400
18-11-1988              ;0;   1724.77800
25-11-1988              ;0;   1752.49800
02-12-1988              ;0;   1778.83200
09-12-1988              ;0;   1798.83000
16-12-1988              ;0;   1797.44400
23-12-1988              ;0;   1791.10800
30-12-1988              ;0;   1814.67000
06-01-1989              ;0;   1821.93000
13-01-1989              ;0;   1849.51800
20-01-1989              ;0;   1855.85400
27-01-1989              ;0;   1866.74400
03-02-1989              ;0;   1886.54400
10-02-1989              ;0;   1901.98800
17-02-1989              ;0;   1913.67000
24-02-1989              ;0;   1927.72800
03-03-1989              ;0;   1940.20200
10-03-1989              ;0;   1962.18000
17-03-1989              ;0;   1977.82200
24-03-1989              ;0;   1994.45400
31-03-1989              ;0;   2018.80800
07-04-1989              ;0;   2039.99400
14-04-1989              ;0;   2056.62600
21-04-1989              ;0;   2065.14000
28-04-1989              ;0;   2073.06000
05-05-1989              ;0;   2063.95200
12-05-1989              ;0;   2052.02250
19-05-1989              ;0;   2070.33750
26-05-1989              ;0;   2091.27600
02-06-1989              ;0;   2093.85000
09-06-1989              ;0;   2094.84000
16-06-1989              ;0;   2125.72800
23-06-1989              ;0;   2134.24200
30-06-1989              ;0;   2140.77600
07-07-1989              ;0;   2140.38000
14-07-1989              ;0;   2132.13000
21-07-1989              ;0;   2147.69000
28-07-1989              ;0;   2151.40000
04-08-1989              ;0;   2151.40000
11-08-1989              ;0;   2170.00000
18-08-1989              ;0;   2193.80000
25-08-1989              ;0;   2210.00000
01-09-1989              ;0;   2218.75000
08-09-1989              ;0;   2235.40000
15-09-1989              ;0;   2245.40000
22-09-1989              ;0;   2254.60000
29-09-1989              ;0;   2247.80000
06-10-1989              ;0;   2247.80000
13-10-1989              ;0;   2277.00000
20-10-1989              ;0;   2286.40000
27-10-1989              ;0;   2297.60000
03-11-1989              ;0;   2304.60000
10-11-1989              ;0;   2315.00000
17-11-1989              ;0;   2321.80000
24-11-1989              ;0;   2321.40000
01-12-1989              ;0;   2313.40000
08-12-1989              ;0;   2314.00000
15-12-1989              ;0;   2312.80000
22-12-1989              ;0;   2317.60000
29-12-1989              ;0;   2313.20000
05-01-1990              ;0;   2320.20000
12-01-1990              ;0;   2316.80000
19-01-1990              ;0;   2331.60000
26-01-1990              ;0;   2349.60000
02-02-1990              ;0;   2355.00000
09-02-1990              ;0;   2362.40000
16-02-1990              ;0;   2380.40000
23-02-1990              ;0;   2394.00000
02-03-1990              ;0;   2415.80000
09-03-1990              ;0;   2438.40000
16-03-1990              ;0;   2455.80000
23-03-1990              ;0;   2463.80000
30-03-1990              ;0;   2484.40000
06-04-1990              ;0;   2493.80000
13-04-1990              ;0;   2497.80000
20-04-1990              ;0;   2509.60000
27-04-1990              ;0;   2522.50000
04-05-1990              ;0;   2530.80000
11-05-1990              ;0;   2533.20000
18-05-1990              ;0;   2542.80000
25-05-1990              ;0;   2568.60000
01-06-1990              ;0;   2592.80000
08-06-1990              ;0;   2611.40000
15-06-1990              ;0;   2626.40000
22-06-1990              ;0;   2642.60000
29-06-1990              ;0;   2651.80000
06-07-1990              ;0;   2660.00000
13-07-1990              ;0;   2659.40000
20-07-1990              ;0;   2670.00000
27-07-1990              ;0;   2676.00000
03-08-1990              ;0;   2673.60000
10-08-1990              ;0;   2677.00000
17-08-1990              ;0;   2684.60000
24-08-1990              ;0;   2683.40000
31-08-1990              ;0;   2691.00000
07-09-1990              ;0;   2703.40000
14-09-1990              ;0;   2720.80000
21-09-1990              ;0;   2718.80000
28-09-1990              ;0;   2741.60000
05-10-1990              ;0;   2738.20000
12-10-1990              ;0;   2735.00000
19-10-1990              ;0;   2739.20000
26-10-1990              ;0;   2752.60000
02-11-1990              ;0;   2775.25000
09-11-1990              ;0;   2764.60000
16-11-1990              ;0;   2768.00000
23-11-1990              ;0;   2779.40000
30-11-1990              ;0;   2808.80000
07-12-1990              ;0;   2842.00000
14-12-1990              ;0;   2838.00000
21-12-1990              ;0;   2873.40000
28-12-1990              ;0;   2943.00000
04-01-1991              ;0;   2932.75000
11-01-1991              ;0;   2983.20000
18-01-1991              ;0;   3023.60000
25-01-1991              ;0;   2999.80000
01-02-1991              ;0;   3027.00000
08-02-1991              ;0;   3039.40000
15-02-1991              ;0;   3085.80000
22-02-1991              ;0;   3196.00000
01-03-1991              ;0;   3310.40000
08-03-1991              ;0;   3383.20000
15-03-1991              ;0;   3462.20000
22-03-1991              ;0;   3722.60000
29-03-1991              ;0;   3645.00000
05-04-1991              ;0;   3717.60000
12-04-1991              ;0;   3744.20000
19-04-1991              ;0;   3782.00000
26-04-1991              ;0;   3887.50000
03-05-1991              ;0;   3923.20000
10-05-1991              ;0;   3962.20000
17-05-1991              ;0;   3967.20000
24-05-1991              ;0;   4019.20000
31-05-1991              ;0;   4037.40000
07-06-1991              ;0;   4134.60000
14-06-1991              ;0;   4213.60000
21-06-1991              ;0;   4279.80000
28-06-1991              ;0;   4311.00000
05-07-1991              ;0;   4365.40000
12-07-1991              ;0;   4393.00000
19-07-1991              ;0;   4385.60000
26-07-1991              ;0;   4376.20000
02-08-1991              ;0;   4407.60000
09-08-1991              ;0;   4425.80000
16-08-1991              ;0;   4481.80000
23-08-1991              ;0;   4593.80000
30-08-1991              ;0;   4601.00000
06-09-1991              ;0;   4629.00000
13-09-1991              ;0;   4627.00000
20-09-1991              ;0;   4644.80000
27-09-1991              ;0;   4690.00000
04-10-1991              ;0;   4720.00000
11-10-1991              ;0;   4796.80000
18-10-1991              ;0;   4869.40000
25-10-1991              ;0;   4914.40000
01-11-1991              ;0;   4942.50000
08-11-1991              ;0;   4909.40000
15-11-1991              ;0;   4955.60000
22-11-1991              ;0;   4958.60000
29-11-1991              ;0;   4991.60000
06-12-1991              ;0;   5061.00000
13-12-1991              ;0;   5048.00000
20-12-1991              ;0;   5086.80000
27-12-1991              ;0;   5037.20000
03-01-1992              ;0;   5087.50000
10-01-1992              ;0;   5150.00000
17-01-1992              ;0;   5340.20000
24-01-1992              ;0;   5410.40000
31-01-1992              ;0;   5479.80000
07-02-1992              ;0;   5525.00000
14-02-1992              ;0;   5574.40000
21-02-1992              ;0;   5752.40000
28-02-1992              ;0;   5846.00000
06-03-1992              ;0;   5945.40000
13-03-1992              ;0;   6056.00000
20-03-1992              ;0;   6123.40000
27-03-1992              ;0;   6217.40000
03-04-1992              ;0;   6272.80000
10-04-1992              ;0;   6303.00000
17-04-1992              ;0;   6411.40000
24-04-1992              ;0;   6534.75000
01-05-1992              ;0;   6587.80000
08-05-1992              ;0;   6645.60000
15-05-1992              ;0;   6703.00000
22-05-1992              ;0;   6713.75000
29-05-1992              ;0;   6817.80000
05-06-1992              ;0;   6858.60000
12-06-1992              ;0;   6877.00000
19-06-1992              ;0;   6889.20000
26-06-1992              ;0;   6923.40000
03-07-1992              ;0;   6900.00000
10-07-1992              ;0;   6919.20000
17-07-1992              ;0;   6925.80000
24-07-1992              ;0;   6958.60000
31-07-1992              ;0;   7038.20000
07-08-1992              ;0;   7082.40000
14-08-1992              ;0;   7114.00000
21-08-1992              ;0;   7145.20000
28-08-1992              ;0;   7072.40000
04-09-1992              ;0;   7060.40000
11-09-1992              ;0;   7117.20000
18-09-1992              ;0;   7378.80000
25-09-1992              ;0;   7457.20000
02-10-1992              ;0;   7351.20000
09-10-1992              ;0;   7364.80000
16-10-1992              ;0;   7544.20000
23-10-1992              ;0;   7682.60000
30-10-1992              ;0;   7843.00000
06-11-1992              ;0;   7970.20000
13-11-1992              ;0;   8102.20000
20-11-1992              ;0;   8147.20000
27-11-1992              ;0;   8238.40000
04-12-1992              ;0;   8274.40000
11-12-1992              ;0;   8283.00000
18-12-1992              ;0;   8309.60000
25-12-1992              ;0;   8414.20000
01-01-1993              ;0;   8542.75000
08-01-1993              ;0;   8660.00000
15-01-1993              ;0;   8724.60000
22-01-1993              ;0;   8744.80000
29-01-1993              ;0;   8717.80000
05-02-1993              ;0;   8932.80000
12-02-1993              ;0;   9055.40000
19-02-1993              ;0;   9098.20000
26-02-1993              ;0;   9112.40000
05-03-1993              ;0;   9237.40000
12-03-1993              ;0;   9388.00000
19-03-1993              ;0;   9469.20000
26-03-1993              ;0;   9444.00000
02-04-1993              ;0;   9445.20000
09-04-1993              ;0;   9476.40000
16-04-1993              ;0;   9532.60000
23-04-1993              ;0;   9641.00000
30-04-1993              ;0;   9651.80000
07-05-1993              ;0;   9746.80000
14-05-1993              ;0;   9910.80000
21-05-1993              ;0;  10055.00000
28-05-1993              ;0;  10192.20000
04-06-1993              ;0;  10144.00000
11-06-1993              ;0;  10288.00000
18-06-1993              ;0;  10451.00000
25-06-1993              ;0;  10753.20000
02-07-1993              ;0;  10890.00000
09-07-1993              ;0;  11000.20000
16-07-1993              ;0;  11188.20000
23-07-1993              ;0;  11252.40000
30-07-1993              ;0;  11416.60000
06-08-1993              ;0;  11530.00000
13-08-1993              ;0;  11604.00000
20-08-1993              ;0;  11679.60000
27-08-1993              ;0;  11747.40000
03-09-1993              ;0;  11797.00000
10-09-1993              ;0;  11720.60000
17-09-1993              ;0;  11790.60000
24-09-1993              ;0;  11979.20000
01-10-1993              ;0;  12147.80000
08-10-1993              ;0;  12280.25600
15-10-1993              ;0;  12332.00000
22-10-1993              ;0;  12636.20000
29-10-1993              ;0;  12932.50000
05-11-1993              ;0;  13100.20000
12-11-1993              ;0;  13245.40000
19-11-1993              ;0;  13426.40800
26-11-1993              ;0;  13597.40000
03-12-1993              ;0;  13777.00000
10-12-1993              ;0;  13892.80000
17-12-1993              ;0;  14023.80000
24-12-1993              ;0;  14159.80000
31-12-1993              ;0;  14321.80000
07-01-1994              ;0;  14609.80000
14-01-1994              ;0;  14781.40000
21-01-1994              ;0;  14990.00000
28-01-1994              ;0;  15988.60000
04-02-1994              ;0;  17337.60000
11-02-1994              ;0;  17650.40000
18-02-1994              ;0;  17771.80000
25-02-1994              ;0;  17990.00000
04-03-1994              ;0;  18822.20000
11-03-1994              ;0;  19921.60000
18-03-1994              ;0;  20616.66667
25-03-1994              ;0;  21618.40000
01-04-1994              ;0;  22032.20000
08-04-1994              ;0;  30934.20000
15-04-1994              ;0;  34882.20000
22-04-1994              ;0;  31963.60000
29-04-1994              ;0;  33088.60000
06-05-1994              ;0;  35547.20000
13-05-1994              ;0;  34306.80000
20-05-1994              ;0;  32929.75000
27-05-1994              ;0;  32997.66667
03-06-1994              ;0;  31859.00000
10-06-1994              ;0;  32625.80000
17-06-1994              ;0;  31657.00000
24-06-1994              ;0;  31237.00000
01-07-1994              ;0;  31352.20000
08-07-1994              ;0;  31080.20000
15-07-1994              ;0;  30841.60000
22-07-1994              ;0;  30912.20000
29-07-1994              ;0;  31275.20000
05-08-1994              ;0;  31210.60000
12-08-1994              ;0;  31342.60000
19-08-1994              ;0;  31221.20000
26-08-1994              ;0;  32667.40000
02-09-1994              ;0;  33515.50000
09-09-1994              ;0;  33885.20000
16-09-1994              ;0;  33913.60000
23-09-1994              ;0;  33973.80000
30-09-1994              ;0;  34105.80000
07-10-1994              ;0;  34198.00000
14-10-1994              ;0;  34591.40000
21-10-1994              ;0;  35137.80000
28-10-1994              ;0;  35692.80000
04-11-1994              ;0;  35891.60000
11-11-1994              ;0;  36384.00000
18-11-1994              ;0;  36366.40000
25-11-1994              ;0;  36497.20000
02-12-1994              ;0;  36503.40000
09-12-1994              ;0;  36689.80000
16-12-1994              ;0;  37292.80000
23-12-1994              ;0;  37945.20000
30-12-1994              ;0;  38367.40000
06-01-1995              ;0;  39953.40000
13-01-1995              ;0;  39886.60000
20-01-1995              ;0;  40194.60000
27-01-1995              ;0;  40812.80000
03-02-1995              ;0;  40571.20000
10-02-1995              ;0;  40945.20000
17-02-1995              ;0;  41120.60000
24-02-1995              ;0;  41424.80000
03-03-1995              ;0;  41478.00000
10-03-1995              ;0;  41624.40000
17-03-1995              ;0;  41894.20000
24-03-1995              ;0;  42013.40000
31-03-1995              ;0;  42070.80000
07-04-1995              ;0;  41987.60000
14-04-1995              ;0;  42446.40000
21-04-1995              ;0;  42553.80000
28-04-1995              ;0;  42658.40000
05-05-1995              ;0;  42563.80000
12-05-1995              ;0;  42347.50000
19-05-1995              ;0;  43579.75000
26-05-1995              ;0;  44027.20000
02-06-1995              ;0;  42892.80000
09-06-1995              ;0;  43050.80000
16-06-1995              ;0;  43129.20000
23-06-1995              ;0;  43285.60000
30-06-1995              ;0;  43799.40000
07-07-1995              ;0;  44127.60000
14-07-1995              ;0;  44609.00000
21-07-1995              ;0;  44559.60000
28-07-1995              ;0;  44878.20000
04-08-1995              ;0;  45282.80000
11-08-1995              ;0;  45826.00000
18-08-1995              ;0;  46980.20000
25-08-1995              ;0;  47788.20000
01-09-1995              ;0;  47996.25000
08-09-1995              ;0;  47794.00000
15-09-1995              ;0;  47343.00000
22-09-1995              ;0;  47866.80000
29-09-1995              ;0;  48528.80000
06-10-1995              ;0;  49331.80000
13-10-1995              ;0;  49981.80000
20-10-1995              ;0;  50452.60000
27-10-1995              ;0;  50460.20000
03-11-1995              ;0;  51134.60000
10-11-1995              ;0;  51685.20000
17-11-1995              ;0;  52165.20000
24-11-1995              ;0;  53046.20000
01-12-1995              ;0;  54317.20000
08-12-1995              ;0;  55178.80000
15-12-1995              ;0;  56165.60000
22-12-1995              ;0;  56927.00000
29-12-1995              ;0;  59643.80000
05-01-1996              ;0;  60032.00000
12-01-1996              ;0;  59395.00000
19-01-1996              ;0;  60234.00000
